company_id,scoring_month,Quick Ratio,ROA(B) before interest and depreciation after tax,Borrowing dependency,Research and development expense rate,Quick Assets/Current Liability
TW-00355,2026-09,0.0024884995015514,0.526634188125703,0.378314541147841,119000000.0,0.0033438836124382
TW-02911,2026-09,0.0099365304739814,0.610043364205793,0.371848180315512,486000000.0,0.010099982326307
TW-05171,2026-09,0.0040225231351225,0.494673162374859,0.374952749265796,0.0003394009530731,0.004810610087647
TW-05474,2026-09,0.0063219989843877,0.552277959205525,0.371923110473894,1920000000.0,0.0065080044606972
TW-06450,2026-09,0.017412634266058,0.571283259275122,0.36963718146295,4110000000.0,0.0181186931103269
TW-02424,2026-09,0.0056126924079866,0.561111408533647,0.372902794335727,0.0,0.006705094823595
TW-05687,2026-09,0.0061398375769039,0.577279297606938,0.377895155933015,4330000000.0,0.0061083119392326
TW-02937,2026-09,0.0032757861325261,0.49783178971037,0.378952006674376,5300000000.0,0.0035430944659688
TW-06675,2026-09,0.0139540628856114,0.513946142727127,0.371372877072043,6980000000.0,0.0141050825581025
TW-06763,2026-09,0.0215399625945274,0.568874136731088,0.36963718146295,0.0001431290662534,0.021749794972441
TW-05705,2026-09,0.0066183231917673,0.558220461480807,0.373553680189137,1360000000.0,0.006753927790478
TW-00042,2026-09,0.0055652805348059,0.559077038385353,0.373331126435136,0.0,0.0073999847084172
TW-06684,2026-09,0.0204557279157366,0.611595909845281,0.36963718146295,3600000000.0,0.0216253361915109
TW-05592,2026-09,0.0061024071507086,0.573638845762621,0.390893860871471,102000000.0,0.0067802362323443
TW-01617,2026-09,0.0094586686995547,0.558006317254671,0.370142680441887,0.0,0.0096068699499004
TW-05065,2026-09,0.0073051715124512,0.481610364580545,0.377939890355929,4550000000.0,0.0072318520015
TW-06009,2026-09,0.0101598653502802,0.587718828631083,0.369798225385443,6670000000.0,0.0103949871679306
TW-04244,2026-09,0.0087300230696193,0.576958081267734,0.376169525569078,4520000000.0,0.0088888852998695
TW-06438,2026-09,0.0139122655763599,0.60961507575352,0.369854143414086,5230000000.0,0.0147842527026704
TW-04654,2026-09,0.0064405286673395,0.646822635044703,0.371951069488216,1510000000.0,0.0063882091656266
TW-05012,2026-09,0.0107281839880123,0.587611756518015,0.36963718146295,0.0001904991842661,0.013141158143813
TW-05649,2026-09,0.0068691070472758,0.577654050002677,0.373897016885008,153000000.0,0.0067662703204134
TW-05466,2026-09,0.0054542369370931,0.58846833342256,0.379902613161315,1120000000.0,0.0057999619397397
TW-00681,2026-09,0.0069377294953006,0.605171583061192,0.375230102687868,1820000000.0,0.0068672610164267
TW-05168,2026-09,0.0113326853710665,0.551474918357514,0.370505029267496,6490000000.0,0.0118461171614688
TW-01925,2026-09,0.0044280194189051,0.55340221639274,0.377020597965031,0.0001845566963434,0.0055400414700244
TW-05230,2026-09,0.0060967925867793,0.465067723111516,0.379572696792318,6760000000.0,0.0060601274229361
TW-05497,2026-09,0.0137213704027639,0.56325285079501,0.370861786290241,2430000000.0,0.0144590345523111
TW-00233,2026-09,0.0021522495062302,0.526901868408373,0.37748024416048,0.0,0.0027124234807355
TW-00571,2026-09,0.0033930681346048,0.419508539001017,0.375350885629738,883000000.0,0.0047368475528003
TW-02103,2026-09,0.0032633093237944,0.515605760479683,0.376624698322236,0.0,0.0035033579076845
TW-02610,2026-09,0.0031934391948964,0.412655923764655,0.378036069365196,3650000000.0,0.0036195758898782
TW-02638,2026-09,0.0092995893882246,0.562771026286204,0.37856393555559,289000000.0,0.0094435315869684
TW-05553,2026-09,0.0080132304079791,0.591787568927673,0.370710807612904,0.0,0.0085797094959435
TW-01570,2026-09,0.0056052063227475,0.544301086781948,0.371350509860585,0.0,0.0055180534427334
TW-01845,2026-09,0.0133807535243865,0.55142138230098,0.371870547526969,9020000000.0,0.0141293844587924
TW-02819,2026-09,0.0042533440966603,0.543551581990471,0.371172690529499,764000000.0,0.0049161249820168
TW-00964,2026-09,0.0076850903383336,0.549547620322287,0.369659548674407,5690000000.0,0.0083541264030766
TW-03086,2026-09,0.0275176016579183,0.491782215322019,0.370942308251488,0.0035274608309397,0.0286182127103092
TW-01111,2026-09,0.0162129891064983,0.529953423630815,0.371583128859742,1310000000.0,0.0171584731047053
TW-05731,2026-09,0.0090668969053771,0.600995770651534,0.370270173547194,4260000000.0,0.0090073104374254
TW-04990,2026-09,0.0029570036694294,0.437443117939933,0.385787426495751,7390000000.0,0.004065112075242
TW-04638,2026-09,0.0080562753981037,0.540285882541892,0.371174927250645,0.0002806552153226,0.0093404867122547
TW-03813,2026-09,0.0080837243773136,0.644788264896408,0.370219847321415,0.000132093017254,0.0089164851460315
TW-01717,2026-09,0.0043313241512338,0.53172011349644,0.380811840307057,0.0001023805776403,0.0049492688813461
TW-00113,2026-09,0.0155498467224047,0.532951442796724,0.36963718146295,0.0,0.0158116524860502
TW-00804,2026-09,0.0055821242265938,0.578189410568018,0.372159084554769,8350000000.0,0.0061010375489375
TW-03135,2026-09,0.008072495249455,0.568659992504952,0.371575300335732,2290000000.0,0.008553673083993
TW-04171,2026-09,0.0051822425067406,0.531666577439906,0.36963718146295,3500000000.0,0.0052571328033925
TW-01220,2026-09,0.0051086293352231,0.535895925906098,0.373576047400595,0.0,0.0050689652139062
TW-03442,2026-09,0.0159809204640874,0.542695005085925,0.36963718146295,0.0002399067267095,0.0173636165925892
TW-03003,2026-09,0.0036675579267037,0.482681085711227,0.376311557361832,1410000000.0,0.0037200502350636
TW-03513,2026-09,0.0204700762457782,0.592269393436479,0.36963718146295,0.000178104852313,0.0238156212252619
TW-03914,2026-09,0.0138180656704351,0.651480271963167,0.36976579292883,0.0001169821193934,0.0141935563277911
TW-04032,2026-09,0.0174076435425653,0.516034048931956,0.36963718146295,0.0004266706328528,0.0182596559317126
TW-03481,2026-09,0.0200595892385029,0.57428127844103,0.370111366345846,0.0002421139365094,0.0205879279858434
TW-02975,2026-09,0.0093707071979957,0.609400931527384,0.370343985345003,0.0,0.0098810166751385
TW-03375,2026-09,0.0015115653778539,0.610578724771133,0.376370830472194,0.0,0.0015488103152715
TW-04187,2026-09,0.0073220152042391,0.556186091332512,0.372487882563193,3750000000.0,0.007419043979487
TW-03248,2026-09,0.0149334923710553,0.599229080785909,0.37062357548822,0.000210364072465,0.0159998153024251
TW-02755,2026-09,0.004656968859133,0.572032764066599,0.371951069488216,5400000000.0,0.0049117029532025
TW-03516,2026-09,0.0027979243580993,0.665346110605493,0.381680806472176,509000000.0,0.0033320039620038
TW-02481,2026-09,0.0050044479823128,0.562610418116602,0.370399903373647,0.0,0.0090193950945559
TW-05826,2026-09,0.0063575578892733,0.589324910327105,0.370384246325626,985000000.0,0.0063835110700297
TW-01216,2026-09,0.0040780449339789,0.555918411049842,0.374818545997052,0.0,0.0041607047752981
TW-02589,2026-09,0.000888348781702,0.507575351999572,0.383915290896769,0.0,0.0009660082174775
TW-00995,2026-09,0.0087830495067293,0.555490122597569,0.377528333665114,492000000.0,0.0091166394097176
TW-01775,2026-09,0.0080637614833428,0.529632207291611,0.370937834809197,4450000000.0,0.0083496862114814
TW-01380,2026-09,0.0085927781735698,0.596123989506933,0.376248929169752,2600000000.0,0.0088121149560932
TW-05454,2026-09,0.0162005122977665,0.553616360618877,0.36963718146295,4740000000.0,0.0169950376323532
TW-05284,2026-09,0.0643060960439783,0.467155629316345,0.36963718146295,0.0001157936218088,0.0660848197235858
TW-03436,2026-09,0.005534712353413,0.482359869372022,0.378688073579179,747000000.0,0.0075451101821261
TW-03455,2026-09,0.0156902108206371,0.593340114567161,0.370656007944834,0.0002227584044182,0.0173940711961467
TW-02492,2026-09,0.0062408997276312,0.584292521012902,0.372633269437666,0.0,0.0062383466439877
TW-03590,2026-09,0.0077986292977927,0.553027463997002,0.373315469387116,3460000000.0,0.0080261660596401
TW-05944,2026-09,0.0069327387718079,0.568874136731088,0.370095709297826,4350000000.0,0.0069209831219121
TW-03690,2026-09,0.0104555657172231,0.71561646769099,0.371621153119219,4820000000.0,0.0109730995246325
TW-04929,2026-09,0.0053556701481122,0.513143101879116,0.372689187466309,4820000000.0,0.0057622700139329
TW-00536,2026-09,0.0020898654625714,0.520959366133091,0.373779589024857,0.0,0.0020083600188933
TW-01362,2026-09,0.0082328222416583,0.53632421435837,0.379383693855503,2560000000.0,0.0083036469436037
TW-02003,2026-09,0.0049245964064295,0.492371111943894,0.375170829577506,3530000000.0,0.0054770451965352
TW-02726,2026-09,0.004420533333666,0.631457786819423,0.371068682996222,6370000000.0,0.0048625758877826
TW-03322,2026-09,0.0334752778273384,0.543658654103539,0.369639418184096,0.0003144425037976,0.0344276150907936
TW-04480,2026-09,0.0148673652847769,0.673001766689866,0.36963718146295,7450000000.0,0.0154215723122144
TW-05737,2026-09,0.0108560712775129,0.592215857379945,0.371696083277602,6030000000.0,0.0111055017363367
TW-01208,2026-09,0.0025053431933393,0.548691043417742,0.38608714712928,0.0,0.0045709570664561
TW-05573,2026-09,0.0062764586325168,0.552063814979389,0.37179673572916,165000000.0,0.0061852671677648
TW-03514,2026-09,0.0317441206158054,0.623159698056641,0.36963718146295,0.0001343002270539,0.0323562711461072
TW-02349,2026-09,0.0009806771663171,0.52358263290326,0.3880319761655,0.0,0.0009630175667916
TW-02513,2026-09,0.0077562081481047,0.633759837250388,0.36963718146295,0.0,0.007630104646826
TW-02115,2026-09,0.0012395709475013,0.531505969270304,0.380034579708913,0.0,0.0019599039406331
TW-02084,2026-09,0.0006793622354448,0.574388350554098,0.385856764851269,0.0,0.0006118361422757
TW-00638,2026-09,0.0087387568357315,0.558220461480807,0.36963718146295,3070000000.0,0.0087570741865423
TW-04677,2026-09,0.0040487244334593,0.560576047968307,0.37665377569713,4920000000.0,0.0043418085591744
TW-01640,2026-09,0.0027517601657918,0.472402162856684,0.384378292173936,458000000.0,0.0034885193025199
TW-02659,2026-09,0.0065128941579838,0.559451790781091,0.374091611624687,815000000.0,0.0064637276439402
TW-06111,2026-09,0.0045914656132912,0.547031425665185,0.383627872229541,1260000000.0,0.0054382830455535
TW-02794,2026-09,0.0083750578612004,0.563359922908079,0.372625440913656,749000000.0,0.0085174836587947
TW-00010,2026-09,0.0034492137738977,0.538197976337063,0.374179962109944,1900000000.0,0.0036260432811753
TW-03519,2026-09,0.0185686105950564,0.601584667273409,0.36963718146295,5210000000.0,0.018801790009444
TW-03268,2026-09,0.0327123209733907,0.596552277959206,0.36963718146295,0.0001061158557632,0.0333238849446822
TW-03057,2026-09,0.0054361455644321,0.568981208844157,0.379408297788106,6320000000.0,0.005496480426563
TW-00288,2026-09,0.0017879266912626,0.548316291022003,0.375728891503367,0.0,0.0022062375458593
TW-02291,2026-09,0.0075877712302258,0.52593821939076,0.36963718146295,0.0,0.0081316865694351
TW-06405,2026-09,0.0072814655758608,0.533058514909792,0.370209782076259,2310000000.0,0.0076448296893745
TW-04225,2026-09,0.0071666789355285,0.591305744418866,0.373550325107419,3750000000.0,0.0074488200649756
TW-02833,2026-09,0.0008658905259848,0.602601852347556,0.379096275188276,5080000000.0,0.001039674435303
TW-05922,2026-09,0.0083962684360445,0.595481556828524,0.370571012541295,2840000000.0,0.0085823551848187
TW-01681,2026-09,0.0096539307562069,0.587825900744151,0.370685085319728,2330000000.0,0.0119735714909834
TW-05713,2026-09,0.0071429729989382,0.570533754483645,0.37440475258509,1460000000.0,0.007151031526043
TW-04739,2026-09,0.0097156909594291,0.580652069168585,0.374438303402277,5540000000.0,0.0102365335885267
TW-02892,2026-09,0.0090906028419674,0.590127951175116,0.374550139459563,1240000000.0,0.0094542378506272
TW-04207,2026-09,0.0090431909687867,0.575940896193586,0.371347154778867,543000000.0,0.0092483206257807
TW-01849,2026-09,0.0656641966744314,0.615343433802666,0.36963718146295,0.0002190231262953,0.071968440836062
TW-00066,2026-09,0.0071130286579819,0.527972589539055,0.373364677252322,0.0,0.0076295500549524
TW-03698,2026-09,0.0066669827458212,0.565126612773703,0.373025813998743,3970000000.0,0.0066580221490137
TW-05446,2026-09,0.0085322656512207,0.607848385887895,0.373436252328986,3990000000.0,0.0092460350104495
TW-05413,2026-09,0.0049027619911489,0.553348680336206,0.377748650697969,0.0,0.0056872073895994
TW-05615,2026-09,0.0100213727733575,0.481556828524011,0.374889002713143,1340000000.0,0.0102631592020883
TW-00269,2026-09,0.005255855678258,0.531827185609508,0.373438489050132,0.0,0.0053825047210966
TW-01346,2026-09,0.0043581492900072,0.511429948070025,0.372315655034971,357000000.0,0.0044394949018915
TW-04951,2026-09,0.0054804382354298,0.536859574923711,0.37398760409141,25500000.0,0.0054889018861198
TW-04385,2026-09,0.0082078686241947,0.55458000963649,0.36963718146295,1940000000.0,0.0082230667272345
TW-04991,2026-09,0.008375681701637,0.5047914770598,0.371352746581731,7150000000.0,0.0087940274281186
TW-00643,2026-09,0.0126265304365511,0.570159002087906,0.37102506693388,3970000000.0,0.0132353440488245
TW-01928,2026-09,0.0223946239926537,0.54708496172172,0.36963718146295,0.0002417743657709,0.0246445885279192
TW-03241,2026-09,0.003444223050405,0.610578724771133,0.375022087621314,6660000000.0,0.0055147407411716
TW-00171,2026-09,0.0029158302006146,0.507575351999572,0.372813325489898,7450000000.0,0.002990608420474
TW-03540,2026-09,0.0016070129646519,0.183200385459607,0.395236454975922,0.0001933855355429,0.0028316108249141
TW-06215,2026-09,0.0156359367026539,0.620108142834199,0.371267751178193,0.0,0.0166265510708195
TW-01723,2026-09,0.0068191998123488,0.560308367685636,0.37206961570894,8680000000.0,0.0073644084377382
TW-06121,2026-09,0.0100513171143138,0.411745810803576,0.369972689634811,0.0004453470234672,0.0125718251113656
TW-00414,2026-09,0.0085447424599525,0.5937148669629,0.373248367752744,1610000000.0,0.0087415357309323
TW-02709,2026-09,0.0035577620098641,0.538572728732801,0.380447254760302,0.0,0.0045129413070163
TW-00160,2026-09,0.0070475254121401,0.586326891161197,0.375062348601937,0.0,0.0078705418059949
TW-01663,2026-09,0.0071292485093332,0.550671877509503,0.371650230494114,0.0,0.0072168462625627
TW-06300,2026-09,0.0138779543523476,0.53632421435837,0.36963718146295,4620000000.0,0.0145621407911438
TW-03452,2026-09,0.0062945500051778,0.637346753038171,0.373144360219467,3750000000.0,0.0069030218973295
TW-05742,2026-09,0.0077175300410362,0.561218480646716,0.370324973215264,312000000.0,0.0078446127360172
TW-00141,2026-09,0.014148701101827,0.602869532630226,0.36963718146295,781000000.0,0.0141051022308089
TW-04753,2026-09,0.0142453963694982,0.596338133733069,0.36963718146295,6960000000.0,0.0145983450223466
TW-03737,2026-09,0.0095422633180575,0.530595856309224,0.372958712364371,458000000.0,0.0143255778573407
TW-02950,2026-09,0.0215068990513882,0.644467048557203,0.369802698827734,1240000000.0,0.0218857426949972
TW-04743,2026-09,0.0030037917021735,0.538197976337063,0.373573810679449,0.0002911819082143,0.0045678937958433
TW-03404,2026-09,0.0389151664343901,0.359815835965523,0.36963718146295,0.0005436527522463,0.0398186470721853
TW-06732,2026-09,0.0095616023715918,0.629423416671128,0.36993354701476,0.0001815005596974,0.0100842039173379
TW-03527,2026-09,0.0538424204010795,0.720006424326784,0.36963718146295,9070000000.0,0.055253845881312
TW-06777,2026-09,0.0059002828492539,0.528079661652123,0.373530194617107,0.0001147749095935,0.0062872497724892
TW-05105,2026-09,0.0112734205295906,0.529471599122009,0.376467009481461,0.0001402427149767,0.0114503585760582
TW-06257,2026-09,0.0069433440592299,0.527704909256384,0.369639418184096,3170000000.0,0.0070634981466589
TW-02388,2026-09,0.011448719692272,0.45553830504845,0.370346222066149,0.0001432988516226,0.0145037820103347
TW-04369,2026-09,0.0092153709292851,0.588575405535628,0.36963718146295,3960000000.0,0.0093224161615825
TW-02851,2026-09,0.0122098050249099,0.60790192194443,0.369929073572469,6640000000.0,0.0125217582920561
TW-01072,2026-09,0.0052833046574679,0.55982654317683,0.37231118159268,115000000.0,0.005694235949057
TW-06060,2026-09,0.0149222632431967,0.703356710744687,0.36963718146295,1920000000.0,0.0147876055170863
TW-05935,2026-09,0.0098916139625471,0.552117351035923,0.370497200743486,6430000000.0,0.0100922071274332
TW-05120,2026-09,0.0168305911387209,0.605492799400396,0.373308759223679,4640000000.0,0.0167653425882134
TW-05247,2026-09,0.0142117089859224,0.548423363135071,0.370189651585947,6380000000.0,0.0146218658173881
TW-03102,2026-09,0.0040686873274301,0.541410139729108,0.381621533361814,148000000.0,0.004336329769727
TW-04153,2026-09,0.0054717044693176,0.450987740243054,0.373196923166392,1660000000.0,0.0054711857186939
TW-06522,2026-09,0.0733729929493554,0.625890036939879,0.36963718146295,0.0002835415665994,0.0733337415695475
TW-03560,2026-09,0.0219697886553369,0.648482252797259,0.36963718146295,0.0001675781594213,0.022834975285098
TW-03686,2026-09,0.0083850393081859,0.724503453075646,0.369678560804146,8220000000.0,0.0085142246406981
TW-05491,2026-09,0.0051179869417719,0.542534396916323,0.380593759995348,0.0001451664906841,0.0053586793329123
TW-00695,2026-09,0.0095378964350014,0.577065153380802,0.374427119796548,2510000000.0,0.0094865719370065
TW-01960,2026-09,0.0886658174118857,0.488516515873441,0.36963718146295,0.0007759191373409,0.153132337418276
TW-00707,2026-09,0.0125859808081728,0.60265538840409,0.36963718146295,3190000000.0,0.0125700901071955
TW-03872,2026-09,0.009633967862236,0.577332833663472,0.379071671255673,379000000.0,0.0098709979204684
TW-04936,2026-09,0.0043438009599656,0.554258793297286,0.382404385762823,3460000000.0,0.0044735971733646
TW-05187,2026-09,0.010366356534791,0.596927030354944,0.36963718146295,6640000000.0,0.0111894199361598
TW-02335,2026-09,0.0004023770815995,0.544675839177686,0.380220227564009,0.0,0.0003363338596284
TW-02539,2026-09,0.0039882119111102,0.540553562824562,0.373479868391328,0.0,0.0043312030175261
TW-05625,2026-09,0.0126764376714781,0.640184164034477,0.36963718146295,2600000000.0,0.0126345754666663
TW-05936,2026-09,0.0121817322052635,0.555008298088763,0.370979214150393,4140000000.0,0.0128189564875744
TW-04131,2026-09,0.0111236988248094,0.571015578992451,0.372887137287707,3060000000.0,0.012236099751693
TW-03437,2026-09,0.0056638473237869,0.610739332940736,0.380077077410682,0.0,0.0060019494276224
TW-05903,2026-09,0.0094468157312595,0.526420043899566,0.370754423675246,594000000.0,0.0099335102690907
TW-00417,2026-09,0.0050917856434352,0.568124631939611,0.376347344900164,1020000000.0,0.0054086780433533
TW-03624,2026-09,0.0516870516926663,0.587665292574549,0.36963718146295,0.0002964452546602,0.0521625375253033
TW-02894,2026-09,0.006764301853929,0.542962685368596,0.404432733966624,0.0,0.0068632568937968
TW-05460,2026-09,0.0080587707598501,0.587772364687617,0.36963718146295,5570000000.0,0.0086423433623676
TW-00918,2026-09,0.0054405124474882,0.497403501258097,0.371015001688724,0.0,0.0069930742067235
TW-05252,2026-09,0.0053456887011267,0.522779592055249,0.370184059783083,6060000000.0,0.0053531823682052
TW-06217,2026-09,0.0033924442941682,0.538251512393597,0.373548088386273,6430000000.0,0.003699567141732
TW-00393,2026-09,0.0013905403331557,0.4952085229402,0.376434577024848,0.0,0.0020833922076221
TW-01893,2026-09,0.0054317786813759,0.532309010118315,0.378408483435962,1920000000.0,0.0068536290039189
TW-01469,2026-09,0.0049794943648493,0.587718828631083,0.375357595793175,357000000.0,0.0049413156734927
TW-02804,2026-09,0.0297440881761027,0.55575780288024,0.37018294142251,0.0,0.0300163223705308
TW-00746,2026-09,0.0060206840535155,0.601316986990738,0.370725346300351,5500000000.0,0.0062081037357217
TW-02600,2026-09,0.0046594642208794,0.557310348519728,0.37984222169038,0.0,0.0053115065602567
TW-00015,2026-09,0.0070631214230549,0.558755822046148,0.373544733304554,79800000.0,0.0074797373670927
TW-04721,2026-09,0.0083819201060029,0.394989025108411,0.374090493264114,0.0011059818951069,0.0088340402466058
TW-04375,2026-09,0.0038447286106948,0.528507950104395,0.376490495053491,1460000000.0,0.0039105010002909
TW-05736,2026-09,0.0128760666111865,0.529150382782804,0.371358338384595,1780000000.0,0.0130899441991998
TW-02605,2026-09,0.0004136062094581,0.472991059478559,0.372815562211044,0.0,0.0003318942295757
TW-03167,2026-09,0.0057580472297117,0.606563520531078,0.374363373243894,0.0,0.0057196774753382
TW-06124,2026-09,0.0051117485374061,0.521066438246159,0.379111932236296,6160000000.0,0.005532941120475
TW-01424,2026-09,0.0061273607681721,0.520049253172011,0.370371944359325,0.0,0.0064052369006384
TW-05089,2026-09,0.003976358942815,0.516034048931956,0.374065889331511,0.0001073043533478,0.003984560266685
TW-03878,2026-09,0.0434860453132739,0.528454414047861,0.36963718146295,0.000562668713599,0.0451266707959748
TW-03921,2026-09,0.0131118782962169,0.585630922426254,0.36963718146295,0.0002915214789528,0.0132316853060425
TW-02475,2026-09,0.0204638378414123,0.534396916323144,0.369651720150397,0.0,0.0212855911482411
TW-06476,2026-09,0.0127731329391494,0.537020183093313,0.36965283851097,4330000000.0,0.0136190393469172
TW-05939,2026-09,0.0087406283570413,0.572246908292735,0.371979028502538,0.0001363376514846,0.0089574115505267
TW-04836,2026-09,0.0099833185067256,0.604154397987044,0.370915467597739,6110000000.0,0.009952458404656
TW-02348,2026-09,0.0005689424781687,0.558273997537341,0.378638865713973,0.0,0.0011998459729417
TW-05755,2026-09,0.0071267531475869,0.576315648589325,0.381060116354234,4470000000.0,0.0075044199873732
TW-01201,2026-09,0.0011148028601836,0.524653354033942,0.396740649946431,3800000000.0,0.0011002331400544
TW-02885,2026-09,0.0042720593097579,0.517854274854114,0.376884157975141,0.0,0.0048565251610369
TW-02408,2026-09,0.0043444248004022,0.515659296536217,0.372066260627221,0.0,0.0057233917297182
TW-01895,2026-09,0.00579859685809,0.526741260238771,0.373680054933871,475000000.0,0.005822794508266
TW-04296,2026-09,0.0107125879770976,0.57401359815836,0.36963718146295,4240000000.0,0.0105985226600841
TW-00497,2026-09,0.0022714030296187,0.549279940039617,0.375676328556443,0.0,0.0024628760803037
